c_year,roa,scaled_roa
913341_2011,0.013980891,0.7653833146724691
914138_2011,0.004158074,0.722650370008374
920112_2011,0.0065141981,0.7329003951067791
921547_2011,0.007825654,0.7386057210233773
921557_2011,0.02752902,0.8243227662431359
921590_2011,0.007353549399999998,0.7365518886301377
922487_2011,-0.010092545,0.6606548229920646
927807_2011,0.005709962900000001,0.7294016698125465
932781_2011,0.0055970242,0.7289103440332375
933590_2011,0.0092932377,0.7449902615316681
934547_2011,0.0094507784,0.7456756227692278
946090_2011,-0.025651878,0.5929658783543675
946673_2011,0.0012817947,0.7101374743527404
1005817_2011,0.010416593,0.7498772791634756
1007273_2011,0.0095470753,0.7460945504657353
1015328_2011,0.0048808316,0.7257946371291352
1019650_2011,-0.010921668,0.6570478264167717
1023860_2011,0.0009649868,0.7087592409539254
1025536_2011,0.019444877,0.789153706748733
1028734_2011,0.013807281,0.7646280459422125
1030469_2011,0.0051466567,0.7269510761922499
1036070_2011,0.0054439316,0.7282443337019565
1046025_2011,0.0047611916,0.7252741581769555
1046050_2011,0.001475162,0.7109786947613814
1047170_2011,0.0016716304,0.7118334061201946
1049782_2011,0.0083661387,0.7409570325439818
1050441_2011,0.0086738924,0.7422958767708742
1051343_2011,-0.016554878999999998,0.6325412420078214
1053352_2011,0.008705444599999999,0.7424331406959408
1057706_2011,-0.0062642093,0.6773095217025954
1058690_2011,0.0095485905,0.7461011421550394
1060219_2011,0.0067489054000000005,0.7339214600480438
1060523_2011,0.010757225,0.7513591563486883
1066254_2011,-0.0011115007,0.6997257401330117
1068300_2011,0.0043023531,0.7232780383031702
1068851_2011,0.0144308,0.7673405878661852
1071264_2011,-0.042853452,0.5181325683296223
1072847_2011,0.0094479518,0.7456633259971932
1074902_2011,0.010251778,0.7491602719877527
1076394_2011,0.0016253734,0.711632170790113
1077428_2011,0.0093363933,0.7451780046064649
1077771_2011,0.0064424211,0.7325881381881014
1083643_2011,0.0067027663,0.7337207376272605
1084717_2011,0.0042047435,0.7228533998684437
1090009_2011,0.0027196531,0.7163926986373835
1102112_2011,0.0091718212,0.7444620541370065
1102266_2011,0.0034620888,0.7196225728867713
1102287_2011,-0.011888185,0.6528431143186122
1107160_2011,0.0064555653000000005,0.7326453203967543
1108236_2011,0.0043059718,0.7232937810078195
1109242_2011,0.010254574,0.7491724356382901
1115055_2011,0.0089920722,0.7436800784501514
1118237_2011,-0.003038706,0.6913416729717023
1127160_2011,0.0035599452,0.7200482849942276
1127371_2011,0.0076287687,0.7377491959929228
1128361_2011,0.005248128,0.7273925144729277
1130144_2011,0.005825948,0.7299062485764755
1132651_2011,0.013442916,0.7630429212898309
1137547_2011,-0.016599828,0.6323456969691927
1138817_2011,-0.020684348,0.6145765002978724
1139812_2011,0.0039385455,0.7216953385502197
1141688_2011,0.007495319499999998,0.7371686418322306
1141807_2011,0.004965095300000001,0.7261612158844242
1143155_2011,-0.045510095,0.5065751731026465
1159427_2011,0.0020458172,0.7134612592929083
1163370_2011,0.010502572,0.750251320118252
1166928_2011,0.012026555,0.7568812187723776
1168455_2011,0.0020665468,0.7135514408416135
1178409_2011,-0.017059965,0.6303439281325238
1178970_2011,0.0080795754,0.7397103745189305
1181001_2011,-0.011763475,0.6533856496757362
1210227_2011,0.0028232983,0.716843594199858
1212545_2011,0.004601331,0.7245787045027428
1222915_2011,5.3457927e-05,0.7047937478688324
1228454_2011,0.004972438300000001,0.7261931606933999
1253317_2011,0.006633441899999999,0.733419150440095
1263762_2011,-0.0002764347,0.7033585909912602
1285224_2011,-0.011246437,0.655634959241743
1290476_2011,-0.020319613,0.6161632345892736
1295401_2011,0.0029621206,0.717447523364378
1304740_2011,0.0067586363,0.7339637931192221
1319327_2011,0.0047550774,0.7252475591096752
1323648_2011,0.0013217439,0.7103112683828008
1324410_2011,0.0037593185,0.7209156337594951
1325670_2011,0.007198551700000002,0.735877590398056
1331520_2011,0.015188464,0.770636710942282
1343034_2011,0.0063864421,0.7323446085051855
1355786_2011,0.0017848277,0.712325856906667
1364856_2011,0.0078438967,0.7386850836226829
1365997_2011,-0.058133576,0.45165828774875505
1366367_2011,-0.016382206,0.6332924344360202
1370291_2011,0.012899798,0.7606801539248199
1373525_2011,-0.0056785247,0.6798574697710987
1375320_2011,0.0022918899,0.7145317679944797
1391137_2011,0.00018564277,0.7053688016015194
1403475_2011,0.011170899,0.7531587936778755
1412665_2011,0.007855506600000001,0.7387355910498553
1413440_2011,-0.0039321184,0.6874549933510379
1415277_2011,0.0025836467,0.715801019695878
1487052_2011,0.008277740300000001,0.7405724662901674
1497275_2011,0.015655983000000002,0.7726705942525802
1507277_2011,-0.0075088348,0.6718949331360954
16614_2012,0.0054471064,0.72825814527482
19612_2012,0.0086202174,0.7420623703536371
34782_2012,0.010906691,0.7520093896073516
36029_2012,0.016487073,0.7762861480169314
37808_2012,0.0091824867,0.7445084530693408
46195_2012,0.012097283,0.7571889121469159
90498_2012,0.0078480756,0.7387032634078156
93451_2012,0.0072763176,0.7362159012819351
101382_2012,0.0082210349,0.7403257764943221
102212_2012,0.0090557225,0.7439569811703948
203596_2012,0.0081504043,0.7400185068463798
311094_2012,0.016382035,0.775829193251142
314489_2012,0.006179285200000001,0.7314433981553963
315849_2012,0.005584983199999999,0.7288579611590884
318300_2012,0.010627981000000002,0.7507968963880104
350852_2012,0.012339424,0.7582423164762349
351077_2012,0.038832515,0.873497216540426
351569_2012,0.0047816336,0.7253630885576012
353191_2012,0.0069707418,0.7348865317383423
354647_2012,0.01214452,0.7573944108452116
354869_2012,0.00899255,0.7436821570596746
356171_2012,0.0072794333,0.736229455747593
357173_2012,-3.5194073e-05,0.7044080783597332
700564_2012,0.0096710743,0.7466339927057163
700733_2012,0.011596195,0.7550089910737815
700863_2012,0.0078265108,0.7386094484253016
701347_2012,0.010850573999999998,0.7517652595725852
702325_2012,-0.0025993108,0.6932532071850822
702513_2012,0.0075717974,0.7375013494321713
705432_2012,0.010716924,0.7511838318564467
707179_2012,0.0096058911,0.7463504212945183
707605_2012,0.0050340113,0.7264610263781421
707886_2012,-0.011301368,0.6553959887525908
708781_2012,0.018101007,0.7833073673182277
708955_2012,0.010359013,0.749626784529018
709337_2012,0.0087146126,0.7424730249406213
711669_2012,0.0023178926,0.7146448895094399
712534_2012,0.010481737,0.750160680039945
712537_2012,0.0069977101,0.7350038539761061
712771_2012,0.010742038999999998,0.7512930915428726
713095_2012,0.006722435400000001,0.7338063056025056
714310_2012,0.008969598399999999,0.7435823089761001
714395_2012,0.011989732,0.7567210248869203
714530_2012,-0.014779597,0.6402643857321892
714562_2012,0.011332427,0.7538615011685783
715072_2012,0.0063745985,0.7322930843952052
715579_2012,0.0084628975,0.7413779696790384
716605_2012,0.016169799,0.7749058869079892
717059_2012,0.0094470661,0.7456594728694103
717538_2012,0.010964526,0.7522609935876201
719220_2012,0.0075551694999999985,0.7374290118195923
720002_2012,0.009842963,0.7473817731342312
721994_2012,0.011551023,0.7548124759013655
722256_2012,0.010092881,0.7484690103355921
723188_2012,0.010280119,0.7492835659862793
726517_2012,0.008892920799999999,0.7432487326061264
726601_2012,4.1002528e-05,0.7047395622033318
729986_2012,0.0098107923,0.7472418185017764
730708_2012,-0.0003265976,0.7031403635286197
736772_2012,0.0096645439,0.7466055830120577
737468_2012,0.011417748,0.7542326795761253
740663_2012,0.0096727684,0.7466413626772382
740971_2012,0.004613779,0.7246328579798135
741516_2012,0.012468772,0.7588050288759887
744485_2012,-0.030440001,0.5721357442692184
745981_2012,0.0052070282,0.7272137149005541
750574_2012,0.0089006396,0.743282312286301
750577_2012,0.0077958396,0.738476017181252
750686_2012,0.0091345888,0.7443000792077259
759718_2012,0.014959332,0.7696399006508174
760498_2012,0.0086180419,0.7420529061112394
763907_2012,0.0035304816,0.719920107263908
764038_2012,0.005846844499999999,0.7299971562028899
764811_2012,-0.018593442,0.6236727270112301
765207_2012,0.0089667905,0.7435700935560916
767405_2012,0.0075426879,0.7373747121698971
770460_2012,0.0032811039,0.7188352205705532
776901_2012,0.007404396800000002,0.7367730939249643
790359_2012,0.0090294043,0.7438424871118922
796317_2012,0.006533191999999999,0.7329830257083322
796534_2012,0.016069926000000002,0.7744714018328385
801337_2012,0.0086215828,0.7420683103566571
802681_2012,0.010387129,0.7497490996930056
806279_2012,0.0088644633,0.7431249317888275
811589_2012,-0.007213143199999998,0.6731813026959108
811808_2012,0.004118653,0.7224788738467736
811831_2012,0.003232237,0.7186226311948573
814184_2012,-0.01168029,0.6537475356807267
821127_2012,0.0082399007,0.7404078498127443
822662_2012,0.010223668,0.7490379829260194
824410_2012,0.0092419963,0.7447673421888044
826154_2012,-0.031195749,0.5688479565130178
828944_2012,0.007156557900000002,0.7356949015897808
834285_2012,0.0036554602,0.7204638111319528
842518_2012,0.010043523,0.7482542844903758
846617_2012,0.0078610806,0.7387598400441671
846931_2012,0.0061071552000000005,0.7311296055540863
854395_2012,-0.008334144,0.6683045280237565
854560_2012,0.012314478,0.7581337920033072
855574_2012,0.0041277539,0.7225184661812427
857855_2012,0.0049771699,0.7262137449311977
859070_2012,0.010472111,0.7501188033231806
861842_2012,0.01098158,0.752335184895297
862831_2012,0.008483614799999999,0.7414680977181222
865911_2012,0.0045727082,0.7244541845683359
868271_2012,0.0043749809,0.7235939965215178
868671_2012,0.0097472193,0.7469652520655768
879635_2012,0.007020703499999999,0.735103883905386
881790_2012,0.0043309066,0.7234022567565391
883948_2012,0.0086455485,0.742172570156258
887343_2012,0.0094047794,0.7454755098360841
887919_2012,0.0092104925,0.7446302888219231
889936_2012,0.0055412352,0.72866764092171
891106_2012,0.04175866,0.8862270467270332
893847_2012,0.002388275,0.7149510793941264
894671_2012,0.0091676926,0.744444093175773
906465_2012,0.0060265651,0.7307790083390742
907471_2012,0.010379053,0.7497139660586208
908837_2012,0.005954767099999999,0.7304666600625063
910322_2012,0.0032182913,0.7185619621600577
913341_2012,0.016767347,0.7775054452239123
914138_2012,0.005244259300000001,0.7273756841743463
916907_2012,0.013660918,0.7639913118994351
920112_2012,0.0099772513,0.7479659776951972
921547_2012,0.011878469,0.7562369890322198
921557_2012,0.035157625,0.857510064278846
921590_2012,0.008486968499999999,0.7414826875732035
922487_2012,-0.020194748,0.6167064442546356
923139_2012,0.007712377199999999,0.7381129243820344
927807_2012,0.0073370505,0.7364801122160277
928592_2012,-0.0016817234,0.6972450571389877
932781_2012,0.006581249599999999,0.7331920943249509
933590_2012,0.0093776695,0.7453575715851172
934547_2012,0.0098394668,0.7473665633506085
946090_2012,0.011699935,0.7554602990518752
946647_2012,0.0091179647,0.7442277581265746
946673_2012,0.01521065,0.7707332283781986
1004702_2012,0.0088223834,0.7429418684132021
1005409_2012,0.010321097,0.7494618356828893
1005817_2012,0.0064675887,0.7326976267042906
1007273_2012,0.011268826,0.7535848129218583
1010470_2012,0.008573126,0.7418575050700474
1016178_2012,0.0010371673,0.7090732532492097
1023860_2012,0.0007553879400000001,0.7078474071606218
1025536_2012,0.010668153,0.750971659681783
1027183_2012,-0.015510525,0.6370845743015744
1028734_2012,0.0092589762,0.7448412111336399
1030469_2012,0.0026709471999999995,0.7161808096721799
1033012_2012,0.0048555559,0.7256846783373296
1036070_2012,0.0073309643,0.7364536349592677
1041368_2012,0.0033886612,0.7193031352379159
1046025_2012,0.0098555228,0.7474364129833082
1046050_2012,0.0062283399,0.731656804531654
1047170_2012,0.0032095117,0.7185237676013102
1049782_2012,0.0072154938,0.7359512948986888
1050441_2012,0.010350377,0.7495892146842251
1051343_2012,0.0059631537,0.7305031449235924
1053352_2012,0.0058518453,0.7300189115618338
1057706_2012,0.0022734802,0.7144516788824273
1058438_2012,0.0040989043,0.7223929595816204
1058690_2012,0.0099805826,0.7479804701018622
1060219_2012,0.0067858053,0.7340819884773947
1060523_2012,0.014904315,0.7694005560293524
1068300_2012,0.0073186685,0.736400143609383
1068851_2012,0.011513022,0.7546471572732998
1070154_2012,0.0049435967,0.7260676888967835
1071264_2012,-0.076183468,0.37313447568660485
1072847_2012,0.0083979927,0.7410956094124432
1074902_2012,0.010486447,0.750181170309627
1077428_2012,0.01144804,0.7543644611576985
1077771_2012,0.008638166800000001,0.7421404569877416
1083643_2012,0.0034137752,0.719412390573966
1084717_2012,0.0092123188,0.7446382339131163
1090009_2012,0.0048396112,0.7256153129014485
1094810_2012,0.0050939992,0.7267219962823167
1102112_2012,0.010396148,0.7497883357317027
1102266_2012,0.0041912799,0.722794828149783
1102287_2012,-0.01000643,0.6610294555979401
1107160_2012,0.006295584599999999,0.7319493442424166
1108134_2012,0.006265659399999999,0.7318191583786606
1108236_2012,0.0053773629,0.7279547348451866
1109242_2012,0.031352427,0.8409560232568127
1115055_2012,0.0083094127,0.7407102531303965
1118237_2012,0.0067357984,0.733864439673368
1123270_2012,0.0027929125,0.7167114045530414
1127160_2012,0.010843108,0.7517327796673948
1127371_2012,0.0084472746,0.7413100041940667
1128361_2012,0.014754122,0.7687471600475344
1130144_2012,0.0056923172,0.7293249043875509
1132651_2012,0.011646624,0.7552283761714033
1137547_2012,0.0093530826,0.7452506093321136
1138817_2012,-0.035324924,0.5508844938135329
1139812_2012,0.0094379922,0.7456199979950857
1141688_2012,0.010368575,0.7496683828217356
1141807_2012,0.0060180649,0.7307420292753053
1143155_2012,-0.01221513,0.6514207807259978
1163370_2012,0.011159316,0.7531084032758102
1166928_2012,0.011055985,0.7526588746013897
1168455_2012,0.0040811882,0.7223158878901735
1169770_2012,0.0035633165,0.7200629514159217
1178409_2012,-0.0059866598,0.6785169663109034
1178970_2012,0.0092352852,0.7447381463822517
1210227_2012,0.0033896624,0.7193074908340954
1212545_2012,0.0095549608,0.7461288553535438
1222915_2012,-0.0076492075,0.6712842591490457
1228454_2012,-0.00176035,0.6969030018867187
1253317_2012,0.0087369587,0.742570238871692
1263762_2012,0.007920363,0.7390177407582651
1285224_2012,0.033554923,0.8505377083977342
1290476_2012,-0.020386718,0.6158713026260003
1295401_2012,0.004493387,0.7241091075450858
1303942_2012,-0.018302152,0.6249399479572382
1304740_2012,0.010274006,0.7492569721394499
1323648_2012,0.0048400746,0.7256173288655612
1324410_2012,0.007980654,0.7392800292613232
1325670_2012,0.0090755606,0.744043284359138
1331520_2012,0.014856216,0.7691913073071786
1343034_2012,0.006560884,0.7331034963130109
1355786_2012,0.0041084564,0.7224345148056184
1364856_2012,0.010550536,0.7504599815397026
1365997_2012,-0.01046887,0.6590176678459679
1367859_2012,0.0003885451,0.7062515029732447
1370291_2012,0.0049124849,0.7259323408771878
1373525_2012,-0.011061853,0.6564379689952462
1375320_2012,0.0048964457,0.7258625643308003
1378946_2012,0.0080891959,0.7397522273086283
1391137_2012,0.0027902694,0.7166999060749529
1401564_2012,0.0028780412,0.7170817463833358
1403475_2012,0.0124182,0.7585850216746377
1404296_2012,-0.0086290911,0.667021397318671
1412109_2012,0.0078195231,0.7385790493048223
1412665_2012,0.0093433857,0.7452084241737101
1415277_2012,0.003017656,0.7176891232206206
1444397_2012,0.004783412,0.7253708252657971
1471265_2012,0.0080024172,0.7393747073583816
1485176_2012,0.0046511157,0.7247952866532825
1487052_2012,0.0096206507,0.7464146311001234
1488813_2012,0.007440256,0.7369290949182943
1493491_2012,0.0061566862,0.7313450840143038
1493552_2012,-0.02896673,0.578545026669391
1497275_2012,0.0085401051,0.7417138517481482
1504008_2012,0.0170702,0.7788229695644712
1507277_2012,0.0021366375,0.7138563617217
1521951_2012,0.007279946,0.7362316861852292
1550603_2012,0.0027521311,0.7165339901402997
19612_2013,0.0091852359,0.744520413122294
34782_2013,0.011636677,0.7551851029840301
36029_2013,0.015102424,0.7702624046145862
37808_2013,0.008685429599999999,0.7423460679257312
46195_2013,0.010685815,0.7510484960179031
90498_2013,0.0053001302,0.7276187435816459
101382_2013,0.0079213679,0.7390221124508348
102212_2013,0.0096684601,0.7466226199534863
203596_2013,0.010403151,0.7498188014129306
311094_2013,0.013859344,0.7648545395537748
314489_2013,0.0081156632,0.7398673700081521
315849_2013,0.007413846,0.7368142014952997
318300_2013,0.0085347639,0.7416906155213061
350852_2013,0.012611832,0.759427393627734
351569_2013,0.0054579922,0.7283055025949273
353191_2013,0.0039498173,0.7217443751153583
354647_2013,0.014344857,0.7669667035249349
354869_2013,0.0076826215,0.7379834759069644
356171_2013,0.0099848183,0.7479988969883362
357173_2013,0.040959883,0.882752066653603
700564_2013,0.0095567461,0.7461366220793322
700733_2013,0.0062136808,0.7315930319388098
700863_2013,0.0094015263,0.7454613576288012
701347_2013,0.03629357,0.8624518518359648
702325_2013,0.0096088806,0.7463634267427592
702513_2013,0.008297241300000001,0.7406573029672524
705432_2013,0.011954158,0.7565662646207482
707179_2013,0.010532529,0.7503816443239562
707605_2013,0.0049174461,0.725953923961253
707886_2013,0.0057697729,0.7296618657848791
708781_2013,0.017719943000000002,0.7816495957415529
709337_2013,0.006840606700000001,0.7343203951578525
711669_2013,0.0040302956,0.722094485958364
712534_2013,0.0081897834,0.7401898207272372
712537_2013,0.0066746464,0.7335984054968075
712771_2013,0.011909159,0.7563705020633331
713095_2013,0.0074305562,0.7368868971438012
714310_2013,0.0081676515,0.7400935386466475
714395_2013,0.011744469,0.7556540386845763
714530_2013,0.010569235,0.7505413292154532
714562_2013,0.010446156,0.7500058893211426
715072_2013,0.005827606700000001,0.7299134645446966
715579_2013,0.0089049535,0.7433010793721571
716605_2013,0.01162051,0.7551147704596245
717538_2013,0.010073032,0.7483826597277535
719220_2013,0.011148661,0.7530620500224211
720002_2013,0.0092119761,0.7446367430393541
721994_2013,0.012229813,0.7577654674422383
722256_2013,0.0003767672799999999,0.7062002650309799
723188_2013,0.011109147,0.7528901492758779
726517_2013,0.0087692104,0.7427105458845809
726601_2013,0.0023144046,0.7146297153988983
729986_2013,0.0098024989,0.7472057390957081
730708_2013,0.022913342000000003,0.8042428327005197
736772_2013,0.0078257807,0.7386062722159821
737468_2013,0.011337255,0.7538825047825963
740663_2013,0.0088753998,0.7431725096729842
740971_2013,0.0036596598,0.720482080969863
741516_2013,0.012043483999999998,0.7569548662830885
745981_2013,0.007657900899999999,0.7378759320087259
750574_2013,0.0094737029,0.7457753529576201
750577_2013,0.0085934997,0.7419461383200309
750686_2013,0.0087498063,0.7426261307589038
754673_2013,0.0074819862,0.7371106369675273
760498_2013,0.0089944089,0.7436902439731167
763907_2013,0.004833885,0.7255904017799509
764038_2013,0.0062055113,0.7315574915442943
764811_2013,-0.00074709125,0.7013110581595945
765207_2013,0.008856098199999999,0.7430885404608195
767405_2013,0.0082389666,0.7404037861267762
770460_2013,-0.0007057922200000001,0.7014907244573246
776901_2013,0.008239395,0.7404056498277383
790359_2013,0.0080692088,0.7396652759139015
796534_2013,0.016017936,0.7742452257987043
801337_2013,0.0086102244,0.7420188970489804
802681_2013,0.011856437,0.7561411415541655
806279_2013,0.0091827074,0.744509413197264
811589_2013,0.0064987582,0.7328332257405659
811808_2013,0.0058201146,0.7298808710946997
811831_2013,0.0065907291000000005,0.733233333711671
814184_2013,0.0082518673,0.7404599090189392
821127_2013,0.010957559,0.7522306845199184
822662_2013,0.010778544,0.7514519020088481
824410_2013,0.010818538,0.7516258909357411
826154_2013,0.0084937159,0.7415120412983951
828944_2013,0.010381856,0.7497261601617883
834285_2013,-0.0036187237,0.6888183780474159
842518_2013,0.009426537,0.7455701635710386
846617_2013,0.0069028749,0.7345912852238012
846931_2013,0.0059092473,0.7302686318294117
854395_2013,0.0008630157699999999,0.7083156286599847
854560_2013,0.0094737727,0.7457756566138459
855574_2013,0.00476882,0.7253073445831641
857855_2013,0.036784455,0.8645873860255394
859070_2013,0.0089574922,0.7435296424574536
861842_2013,0.011205733,0.7533103346660085
862831_2013,0.0087173684,0.7424850137060545
865911_2013,0.036157243,0.8618587781640007
868271_2013,-0.031471867,0.5676467394675653
868671_2013,0.012130867,0.7573350151653879
879635_2013,0.0069258544,0.7346912546828586
881790_2013,0.0048213075,0.7255356849292234
883948_2013,0.008259407199999999,0.7404927104168959
887343_2013,0.0083802715,0.7410185155340802
887919_2013,0.012024407,0.7568718741653124
889936_2013,0.0087286113,0.7425339245453344
891106_2013,0.0090744011,0.7440382400984806
893847_2013,0.0043626912,0.723540531708925
894671_2013,0.010854091,0.7517805598440229
906465_2013,0.006237283299999999,0.731695711681946
907471_2013,0.0079303114,0.7390610200361644
908837_2013,0.0066472194,0.733479087741697
910322_2013,0.0042164223,0.7229042070365038
913341_2013,0.010974649,0.7523050324411216
914138_2013,0.0050124088,0.7263670473864632
914374_2013,0.0087992316,0.7428411493844067
916907_2013,0.012640776,0.759553310902825
920112_2013,0.0062104599,0.7315790198136253
921547_2013,0.0090067638,0.743743992430207
921557_2013,0.007539656899999999,0.7373615261810635
921590_2013,0.008281375300000001,0.7405882799059411
922487_2013,0.0028801481,0.7170909121899585
923139_2013,0.007995761899999999,0.7393457543027945
927807_2013,0.0092448248,0.744779647226553
932781_2013,0.0065323561,0.7329793892292605
933590_2013,0.010235788,0.749090709479851
934547_2013,0.010640692,0.7508521940138977
946090_2013,-0.018806314,0.6227466538291139
946647_2013,0.010404052,0.7498227211014622
946673_2013,0.010609216,0.7507152615874617
1004702_2013,0.00725871,0.7361393016062547
1005409_2013,0.010810811000000002,0.7515922755824855
1005817_2013,0.010165022,0.748782850791035
1007273_2013,0.01195973,0.7565905049143083
1010470_2013,0.021301508,0.7972307491882535
1015328_2013,0.0075815916000000014,0.7375439578821331
1016178_2013,-0.0013065807,0.6988770688358602
1023860_2013,0.0036673655,0.7205156036601155
1025536_2013,0.010905555,0.7520044475805239
1027183_2013,0.008910336500000001,0.7433244974447045
1028734_2013,0.009858638,0.7474499652737783
1028954_2013,0.0026746031,0.7161967142108063
1030469_2013,0.012067396,0.7570588924675127
1033012_2013,0.028380828,0.828028451091834
1041368_2013,0.023556707000000003,0.8070417121812038
1046025_2013,0.0057714167,0.7296690169325019
1046050_2013,0.0063796858,0.7323152160616497
1047170_2013,-0.0025626197,0.6934128272559809
1049782_2013,0.006645125799999999,0.7334699797950713
1050441_2013,0.012463732,0.758783102982316
1051343_2013,0.016671615,0.777088975054654
1053352_2013,0.0077364924,0.7382178345628068
1057706_2013,-0.01299581,0.6480245294021296
1058690_2013,0.0086081373,0.7420098173797971
1060219_2013,0.006954415699999999,0.7348155070691582
1060523_2013,0.008814089,0.742905784656758
1068851_2013,0.011876283,0.756227479110877
1071264_2013,-0.0018924124,0.6963284808270871
1072847_2013,0.011745659,0.7556592156316935
1074902_2013,0.0094171856,0.7455294814674494
1077428_2013,0.010333264,0.7495147667043801
1077771_2013,0.0084530814,0.741335265955848
1083643_2013,0.0070334245,0.7351592250350306
1084717_2013,0.0094962772,0.745873559644432
1090009_2013,0.0057474426,0.7295647205897449
1094810_2013,0.006612021500000001,0.7333259636518363
1102112_2013,0.006905325699999999,0.7346019471246371
1102266_2013,0.0050683753000000005,0.7266105226896825
1108134_2013,0.0072526806,0.7361130714508363
1108236_2013,0.0051572914,0.7269973411330117
1109242_2013,0.013060216,0.7613780324984638
1115055_2013,0.010375327,0.7496977565586558
1118237_2013,0.020886052,0.7954233594895178
1123270_2013,0.0045992308,0.7245695678436375
1127160_2013,0.0060591684,0.7309208449440692
1127371_2013,0.0072012465,0.7358893137905697
1128361_2013,0.012625867,0.7594884511510861
1130144_2013,0.0094798859,0.7458022513307505
1132651_2013,0.011316341,0.7537915210246067
1137547_2013,0.011430521,0.7542882469253077
1138817_2013,-0.013757526,0.6447107786035801
1139812_2013,0.010211662,0.7489857523150208
1141688_2013,0.0056168591000000006,0.7289966333007784
1141807_2013,0.007786347099999999,0.7384347212396475
1163370_2013,0.010143983,0.7486913232360793
1166928_2013,0.011710311,0.755505438550436
1168455_2013,0.006652770600000001,0.7335032375474421
1169770_2013,2.1774944e-05,0.7046559149885769
1178409_2013,-0.0020934169,0.695454035728931
1178970_2013,0.0094204498,0.745543681963903
1210227_2013,0.0053403294,0.7277936252056384
1212545_2013,0.012304913,0.7580921806594624
1228454_2013,0.0077949665,0.7384722188682034
1253317_2013,0.006715940300000001,0.7337780494771102
1263762_2013,0.00559502,0.7289016250102021
1285224_2013,0.012542655,0.759126447685951
1290476_2013,-0.0090212598,0.6653153161246419
1295401_2013,0.0053356681000000005,0.7277733467992543
1299709_2013,0.013035906000000002,0.7612722748644996
1303942_2013,0.0022688592000000003,0.7144315757961851
1304740_2013,0.009170806,0.7444576376355667
1323648_2013,0.005420676,0.7281431631041606
1324410_2013,0.007341059899999999,0.7364975546124742
1325670_2013,0.0087379655,0.7425746188299757
1331520_2013,0.0097653195,0.7470439947363411
1343034_2013,0.0067025502,0.7337197975110655
1355786_2013,0.0043438533000000005,0.7234585797659856
1364856_2013,0.010908812,0.7520186167542722
1365997_2013,-0.003198395,0.6906469658219647
1367859_2013,0.001888116,0.712775199820044
1373525_2013,0.007070826800000002,0.7353219390931475
1375320_2013,0.0045546293,0.7243755345605746
1378946_2013,0.0069971127,0.7350012550616458
1390312_2013,0.0076196278000000015,0.7377094296434245
1391137_2013,0.0029400315,0.7173514274798695
1401564_2013,0.026564123,0.8201251017536568
1403475_2013,0.0079049673,0.738950763678659
1404296_2013,-0.015547283,0.6369246631905395
1412109_2013,0.0071721985,0.7357629440764029
1412665_2013,0.010600963,0.7506793579365729
1413440_2013,-0.00025439606,0.7034544673558093
1415277_2013,0.0037238912,0.7207615116934423
1435508_2013,0.0071102497,0.7354934435204618
1435508_2013,0.0071102497,0.7354934435204618
1444397_2013,0.005243870899999999,0.7273739944884132
1471265_2013,0.0084678298,0.7413994270372449
1475841_2013,0.0014096129,0.7106935315477044
1476264_2013,0.0056218789,0.7290184713168613
1485176_2013,0.0049560191,0.7261217310042355
1487052_2013,0.0089889122,0.7436663312628488
1488813_2013,0.0078720534,0.7388075758469628
1493491_2013,0.0081937835,0.7402072226651895
1493552_2013,-0.018164929,0.6255369195658552
1497275_2013,0.0049013635,0.7258839586085589
1502749_2013,0.007751268299999998,0.7382821152795361
1504008_2013,0.013885883,0.7649699941752384
1507277_2013,0.0078055272,0.7385181618811613
1521951_2013,0.010835097,0.7516979288074324
1543643_2013,0.0069504823,0.734798395301267
1550603_2013,-0.031257376,0.5685798559079862
1562463_2013,0.0057244916,0.7294648751163959
19612_2014,0.008483992,0.741469738679847
34782_2014,0.012022672,0.7568643262634231
36029_2014,0.015313937,0.7711825656360871
37808_2014,0.008932176,0.7434195074754311
46195_2014,0.011025881,0.7525279108904535
90498_2014,0.0076858238,0.7379974071151604
101382_2014,0.0068941931,0.7345535161318
102212_2014,0.0099453274,0.7478270967354723
203596_2014,0.011113043,0.7529070983397169
311094_2014,0.012043154,0.756953430659098
314489_2014,0.0089409472,0.7434576654910225
315849_2014,0.007758897299999999,0.7383153042959703
318300_2014,0.0064974693,0.7328276185412891
350852_2014,0.011614857,0.7550901777856303
351569_2014,0.0095918411,0.7462892985155304
354647_2014,0.01409896,0.765896959184379
354869_2014,0.009555364,0.7461306094250376
356171_2014,0.0066662277,0.7335617809886605
357173_2014,0.0049161236,0.7259481705893518
700564_2014,0.0092202127,0.744672575344081
700733_2014,0.010122795,0.74859914747514
700863_2014,0.0077404738,0.738235155148733
701347_2014,0.0083356909,0.74082457317387
702325_2014,0.007337743000000002,0.7364831248512198
702513_2014,0.005743126899999999,0.7295459456732126
705432_2014,0.0043336526,0.7234142028882901
706863_2014,0.012328883999999998,0.7581964635160546
707179_2014,0.0089003257,0.7432809467033598
707605_2014,0.002775271,0.7166346573996238
707886_2014,0.027381854,0.8236825388486485
708781_2014,0.016014196,0.7742289553934789
709337_2014,0.0078850137,0.7388639580215192
711669_2014,0.0065672798,0.7331313204460963
712534_2014,0.010329789,0.749499649148723
712537_2014,0.006989152199999999,0.7349666238956576
